task,harness,model,prompt,run,status,start,end,duration_s,outdir
task-task-graph-export,opencode,modal-high/zai-org/GLM-5.2-FP8,v1,1,pass,1784236837.976,1784237938.352,1100.4,glm-high__task-task-graph-export__run1
task-task-graph-export,opencode,modal/zai-org/GLM-5.2-FP8,v1,1,pass,1784236794.087,1784238089.170,1295.1,glm-default__task-task-graph-export__run1
task-task-graph-export,opencode,modal-high/zai-org/GLM-5.2-FP8,v1,3,pass,1784237251.166,1784238168.921,917.8,glm-high__task-task-graph-export__run3
task-task-graph-export,opencode,modal/zai-org/GLM-5.2-FP8,v1,2,pass,1784237094.756,1784238307.739,1213.0,glm-default__task-task-graph-export__run2
task-task-graph-export,opencode,modal-nothink/zai-org/GLM-5.2-FP8,v1,4,fail,1784237790.561,1784238357.242,566.7,glm-nothink__task-task-graph-export__run4
task-task-graph-export,opencode,modal-high/zai-org/GLM-5.2-FP8,v1,4,pass,1784237741.935,1784238476.183,734.2,glm-high__task-task-graph-export__run4
task-task-graph-export,opencode,modal/zai-org/GLM-5.2-FP8,v1,3,pass,1784237192.591,1784238580.938,1388.3,glm-default__task-task-graph-export__run3
task-task-graph-export,opencode,modal/zai-org/GLM-5.2-FP8,v1,4,fail,1784237452.913,1784238619.455,1166.5,glm-default__task-task-graph-export__run4
yjs-map-conflict-detection,opencode,modal-nothink/zai-org/GLM-5.2-FP8,v1,1,fail,1784238089.184,1784238829.611,740.4,glm-nothink__yjs-map-conflict-detection__run1
yjs-map-conflict-detection,opencode,modal-nothink/zai-org/GLM-5.2-FP8,v1,2,pass,1784238357.249,1784239050.284,693.0,glm-nothink__yjs-map-conflict-detection__run2
yjs-map-conflict-detection,opencode,modal/zai-org/GLM-5.2-FP8,v1,2,pass,1784238265.043,1784239133.789,868.7,glm-default__yjs-map-conflict-detection__run2
yjs-map-conflict-detection,opencode,modal-high/zai-org/GLM-5.2-FP8,v1,2,pass,1784238307.752,1784239162.756,855.0,glm-high__yjs-map-conflict-detection__run2
yjs-map-conflict-detection,opencode,modal-nothink/zai-org/GLM-5.2-FP8,v1,3,pass,1784238619.469,1784239164.254,544.8,glm-nothink__yjs-map-conflict-detection__run3
yjs-map-conflict-detection,opencode,modal-high/zai-org/GLM-5.2-FP8,v1,1,pass,1784238050.355,1784239200.038,1149.7,glm-high__yjs-map-conflict-detection__run1
yjs-map-conflict-detection,opencode,modal/zai-org/GLM-5.2-FP8,v1,1,fail,1784237938.362,1784239459.951,1521.6,glm-default__yjs-map-conflict-detection__run1
yjs-map-conflict-detection,opencode,modal-high/zai-org/GLM-5.2-FP8,v1,3,pass,1784238580.949,1784239520.699,939.7,glm-high__yjs-map-conflict-detection__run3
yjs-map-conflict-detection,opencode,modal/zai-org/GLM-5.2-FP8,v1,3,fail,1784238541.345,1784239860.833,1319.5,glm-default__yjs-map-conflict-detection__run3
yjs-map-conflict-detection,opencode,modal-nothink/zai-org/GLM-5.2-FP8,v1,4,pass,1784239133.798,1784239916.643,782.8,glm-nothink__yjs-map-conflict-detection__run4
yjs-map-conflict-detection,opencode,modal/zai-org/GLM-5.2-FP8,v1,4,pass,1784238891.593,1784239917.262,1025.7,glm-default__yjs-map-conflict-detection__run4
yjs-map-conflict-detection,opencode,modal-high/zai-org/GLM-5.2-FP8,v1,4,pass,1784239050.293,1784239979.671,929.4,glm-high__yjs-map-conflict-detection__run4
task-task-graph-export,opencode,modal-nothink/zai-org/GLM-5.2-FP8,v1,3,fail,1784237251.619,1784242793.325,5541.7,glm-nothink__task-task-graph-export__run3
kombu-virtual-queue-dead-lettering,claude,claude-code/claude-opus-4-8,v1,1,fail,1784297438.726,1784298353.489,914.8,opus__kombu-virtual-queue-dead-lettering__run1
kombu-virtual-queue-dead-lettering,claude,claude-code/claude-opus-4-8,v1,3,fail,1784297438.725,1784298378.274,939.5,opus__kombu-virtual-queue-dead-lettering__run3
kombu-virtual-queue-dead-lettering,claude,claude-code/claude-opus-4-8,v1,4,fail,1784297438.726,1784298393.184,954.5,opus__kombu-virtual-queue-dead-lettering__run4
kombu-virtual-queue-dead-lettering,claude,claude-code/claude-opus-4-8,v1,2,fail,1784297438.726,1784298507.813,1069.1,opus__kombu-virtual-queue-dead-lettering__run2
optique-conditional-option-dependencies,claude,claude-code/claude-opus-4-8,v1,1,fail,1784297438.730,1784298641.018,1202.3,opus__optique-conditional-option-dependencies__run1
kcp-go-multiplexed-kcp-streams,claude,claude-code/claude-opus-4-8,v1,3,fail,1784297438.725,1784298677.610,1238.9,opus__kcp-go-multiplexed-kcp-streams__run3
koota-deferred-mutation-buffer,claude,claude-code/claude-opus-4-8,v1,2,fail,1784297438.730,1784298713.206,1274.5,opus__koota-deferred-mutation-buffer__run2
koota-deferred-mutation-buffer,claude,claude-code/claude-opus-4-8,v1,4,fail,1784297438.730,1784298716.363,1277.6,opus__koota-deferred-mutation-buffer__run4
koota-deferred-mutation-buffer,claude,claude-code/claude-opus-4-8,v1,1,fail,1784297438.726,1784298898.336,1459.6,opus__koota-deferred-mutation-buffer__run1
psd-tools-blend-range-api,claude,claude-code/claude-opus-4-8,v1,1,pass,1784298507.815,1784299248.348,740.5,opus__psd-tools-blend-range-api__run1
psd-tools-blend-range-api,claude,claude-code/claude-opus-4-8,v1,2,pass,1784298641.021,1784299365.517,724.5,opus__psd-tools-blend-range-api__run2
psd-tools-blend-range-api,claude,claude-code/claude-opus-4-8,v1,4,pass,1784298713.208,1784299503.078,789.9,opus__psd-tools-blend-range-api__run4
psd-tools-blend-range-api,claude,claude-code/claude-opus-4-8,v1,3,pass,1784298677.612,1784299593.008,915.4,opus__psd-tools-blend-range-api__run3
optique-conditional-option-dependencies,claude,claude-code/claude-opus-4-8,v1,3,fail,1784298378.276,1784299805.876,1427.6,opus__optique-conditional-option-dependencies__run3
koota-deferred-mutation-buffer,claude,claude-code/claude-opus-4-8,v1,3,fail,1784297438.729,1784299852.630,2413.9,opus__koota-deferred-mutation-buffer__run3
optique-conditional-option-dependencies,claude,claude-code/claude-opus-4-8,v1,2,fail,1784298353.491,1784299972.765,1619.3,opus__optique-conditional-option-dependencies__run2
optique-conditional-option-dependencies,claude,claude-code/claude-opus-4-8,v1,4,fail,1784298393.186,1784300122.332,1729.1,opus__optique-conditional-option-dependencies__run4
quill-shared-toolbar-focus,claude,claude-code/claude-opus-4-8,v1,1,fail,1784298716.365,1784300132.002,1415.6,opus__quill-shared-toolbar-focus__run1
superjson-error-stack-serialization,claude,claude-code/claude-opus-4-8,v1,2,fail,1784299593.010,1784300246.172,653.2,opus__superjson-error-stack-serialization__run2
quill-shared-toolbar-focus,claude,claude-code/claude-opus-4-8,v1,2,fail,1784298898.339,1784300524.386,1626.0,opus__quill-shared-toolbar-focus__run2
superjson-error-stack-serialization,claude,claude-code/claude-opus-4-8,v1,1,pass,1784299503.080,1784300610.600,1107.5,opus__superjson-error-stack-serialization__run1
quill-shared-toolbar-focus,claude,claude-code/claude-opus-4-8,v1,4,pass,1784299365.519,1784300624.907,1259.4,opus__quill-shared-toolbar-focus__run4
superjson-error-stack-serialization,claude,claude-code/claude-opus-4-8,v1,3,fail,1784299805.902,1784300647.358,841.5,opus__superjson-error-stack-serialization__run3
quill-shared-toolbar-focus,claude,claude-code/claude-opus-4-8,v1,3,pass,1784299248.350,1784300705.675,1457.3,opus__quill-shared-toolbar-focus__run3
superjson-error-stack-serialization,claude,claude-code/claude-opus-4-8,v1,4,fail,1784299852.633,1784300870.036,1017.4,opus__superjson-error-stack-serialization__run4
task-task-graph-export,claude,claude-code/claude-opus-4-8,v1,4,fail,1784300246.173,1784301192.725,946.6,opus__task-task-graph-export__run4
task-task-graph-export,claude,claude-code/claude-opus-4-8,v1,1,fail,1784299972.769,1784301248.229,1275.5,opus__task-task-graph-export__run1
task-task-graph-export,claude,claude-code/claude-opus-4-8,v1,2,fail,1784300122.336,1784301333.826,1211.5,opus__task-task-graph-export__run2
task-task-graph-export,claude,claude-code/claude-opus-4-8,v1,3,pass,1784300132.005,1784301334.274,1202.3,opus__task-task-graph-export__run3
yjs-map-conflict-detection,claude,claude-code/claude-opus-4-8,v1,3,pass,1784300624.910,1784301955.188,1330.3,opus__yjs-map-conflict-detection__run3
yjs-map-conflict-detection,claude,claude-code/claude-opus-4-8,v1,4,pass,1784300647.359,1784301976.739,1329.4,opus__yjs-map-conflict-detection__run4
yjs-map-conflict-detection,claude,claude-code/claude-opus-4-8,v1,1,pass,1784300524.388,1784302018.383,1494.0,opus__yjs-map-conflict-detection__run1
yjs-map-conflict-detection,claude,claude-code/claude-opus-4-8,v1,2,pass,1784300610.602,1784302276.268,1665.7,opus__yjs-map-conflict-detection__run2
